name,maker,information,danger,id,score
디오본100정,알피바이오,"다음 경우의 비타민 D의 보급임신ㆍ수유기, 발육기, 노년기  - 이 약에 함유된 비타민 등의 효능ㆍ효과는 다음과 같다.     비타민D(콜레칼시페롤과립) :  뼈ㆍ이의 발육불량, 구루병의 예방",NULL,15027,1
장제로정,동인당제약,"·변비·변비에 따른 다음 증상의 완화 : 식욕부진(식욕감퇴), 복부팽만, 장내이상발효, 치질",NULL,15028,2
알룬츄어블정,일양약품,"음식물 섭취 감소를 통한 체중감량의 보조요법",NULL,15029,3
마그트윈연질캡슐,휴온스,"1. 다음경우의 비타민  E, B1, B6의 보급  - 육체피로  - 임신·수유기  - 병중·병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 노년기  - 이 약에 함유된 비타민 등의 효능·효과는 다음과 같다.· 말초혈행장애 및 갱년기시 다음 증상의 완화 : 어깨·목결림, 수족저림·수족냉증(손발이 차가움)· 다음 증상의 완화 : 신경통, 근육통, 관절통(요(허리)통, 어깨결림 등), 구각염(입꼬리염), 구순염 (입술염), 구내염(입안염), 설염(혀염), 습진, 피부염· 각기   · 눈의피로 2. 마그네슘결핍으로 인한 근육경련",NULL,15030,2
코사민캡슐500mg,한국프라임제약,"경증에서 중등도의 골관절염(퇴행성관절염)",NULL,15031,3
일양바이오아세틸시스테인과립200mg,영일제약,"1. 주효능 효과1) 다음 질환에서의 객담배출곤란 : 급·만성기관지염, 기관지확장증, 천식성기관지염, 기관지천식, 세기관지염, 낭성섬유증2) 인·후두염, 부비강염, 삼출성 및 장액성중이염",NULL,15032,4
크라시에계지가용골모려탕엑스세립,일양바이오팜,"체질이 허약한 사람으로 쉽게 피로를 느끼고 흥분하기 쉬운 사람의 다음과 같은 증상 : 신경질, 불면증, 소아야뇨증, 야제증(夜啼症, 어린이가 밤에 우는 증상), 눈의 피로",NULL,15033,17
나렉신플러스연질캡슐,콜마파마,"1. 주효능효과   류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 건염(힘줄염), 급성통풍, 월경곤란증2. 다음 질환에도 사용할 수 있습니다.   활액(윤활)낭염, 골격근장애(염좌(삠), 좌상(타박상), 외상(상처), 요천통(허리통증)), 수술후 동통(통증), 편두통, 발치(이를 뽑음)후 동통(통증)",NULL,15034,1
나리센연질캡슐,태극제약,"1. 주효능효과  류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 건염(힘줄염), 급성통풍, 월경곤란증2. 다음 질환에도 사용할 수 있습니다.  활액(윤활)낭염, 골격근장애(염좌(삠), 좌상(타박상), 외상(상처), 요천통(허리통증)), 수술후 동통(통증), 편두통, 발치(이를 뽑음)후 동통(통증)",NULL,15035,1
라팡노즈연질캡슐,한국콜마,"감기의 제증상(여러증상)(콧물, 코막힘, 재채기, 인후(목구멍)통, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통)의 완화",NULL,15036,11
태극니푸록사지드캡슐,현대약품,"급성 세균성 설사",NULL,15037,7
조아케어로션1%,태극제약,"습진.피부염군, 피부가려움, 벌레물린데",NULL,15038,2
몸싹정,조아제약,"감기의 제증상(인후통, 오한, 발열, 두통, 관절통, 근육통)의 완화",NULL,15039,0
무코텍션더블액트현탁액,텔콘알에프제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](현탁제)다음의 위식도 역류의 증상 개선 :○ 산 역류○ 속쓰림○ 위 내용물의 역류로 인한 소화불량 (예를 들어 식사 후, 임신 중, 역류성 식도염과 동반하는 경우의)",NULL,15040,0
크라시에시호계지탕엑스세립,동광제약,"대부분 복통을 수반한 위장염, 미열·추위·두통·구역이 있는 감기, 감기 후기 증상",NULL,15041,1
에스파라정,콜마파마,"감기의 제증상(여러 증상)(인후(목구멍)통, 기침, 가래, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통)의 완화",NULL,15042,1
동성인삼패독산엑스과립,동인당제약,"감기로 인한 몸살, 발열, 두통",NULL,15043,4
경진황기엑스산,동성제약,"강장, 이뇨, 지한",NULL,15044,1
신신파스아렉스,경진제약사,"다음 증상의 진통 · 소염(항염) : 어깨결림, 요(허리)통, 신경통, 류마티스, 타박상, 염좌(삠), 근육통, 관절통",NULL,15045,1
휴온스로페라미드염산염캡슐2mg,신신제약,"1. 주효능 효과  급성설사, 만성설사",NULL,15046,7
알보펜디플라스타,휴온스,"다음 질환 및 증상의 진통.소염1) 변형성 관절염2) 견관절 주위염3) 건.건초염4) 건주위염5) 상완골상과염(테니스엘보우 등)6) 외상후의 종창, 동통(타박, 좌상, 염좌 등)7) 근육통",NULL,15047,2
디센트에스정,알보젠코리아,"- 변비- 변비에 따른 다음 증상의 완화 : 식욕부진(식욕감퇴), 복부팽만, 장내이상발효, 치질",NULL,15048,2
안티푸라민롤파스,바이넥스,"다음 질환 및 증상의 진통.소염(항염) : 퇴행성 관절염(골관절염), 어깨관절주위염, 건(힘줄염).건초염(힘줄윤활막염), 건(힘줄)주위염, 상완골(위팔뼈)상과염(테니스 엘보우 등), 근육통, 외상후의 종창(부기).동통(통증)",NULL,15049,2
알클린정,유한양행,"[허가사항변경(2016년 재평가), 의약품안전평가과-4767, 2017.08.16.](정제)(저작정)(현탁액)회충, 요충, 십이지장충, 편충, 아메리카 구충, 분선충의 감염 및 이들 혼합감염의 치료",NULL,15050,1
훼너에스연질캡슐,퍼슨,"1. 다음 경우의 비타민 B6, C 의 보급- 육체피로, 임신/수유기, 병중/병후(병을 앓는 동안이나 회복 후)의 체력저하시2. 철 결핍성 빈혈의 예방 및 치료",NULL,15051,1
아드레큐에이정,알피바이오,". 다음경우의 비타민 C의 보급  - 육체피로  - 임신.수유기  - 병중.병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 이 약에 함유된 비타민 등의 효능.효과는 다음과 같다.    . 햇빛.피부병 등에 의한 색소침착(기미, 주근깨)의 완화    . 잇몸출혈.비출혈(코피) 예방    . 다음 증상의 완화 : 구각염(입꼬리염), 구순염(입술염), 구내염(입안염), 설염(혀염), 습진, 피부염. 자양강장",NULL,15052,2
타나린정,마더스제약,"1. 주효능 효과1) 다음 질환의 제산작용 및 증상의 개선 : 위.십이지장궤양, 위염, 위산과다2) 산증의 개선 2. 다음 질환에도 사용할 수 있다.   요산배설의 촉진과 통풍발작의 예방",NULL,15053,629
타스나정,이든파마,"1. 주효능효과  1) 다음 질환의 제산작용 및 증상의 개선 : 위.십이지장궤양, 위염, 위산과다  2) 산증의 개선2. 다음 질환에도 사용할 수 있다.    요산배설의 촉진과 통풍발작의 예방",NULL,15054,1
뮤코틸캡슐,넥스팜코리아,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)(시럽제)다음 질환에서의 객담배출곤란 :  급.만성기관지염, 기관지천식, 후두염, 부비동염, 낭성섬유증",NULL,15055,3
살사린정,한국글로벌제약,"배에 피하(피부밑)지방이 많고 변비기가 있는 환자의 다음 증상 : 고혈압의 동반증상(두근거림, 어깨결림, 홍조), 비만, 부기, 변비",NULL,15056,2
텍트펜연질캡슐,한솔신약,"1. 만성 다발성(여러 부위에서 동시에 나타나는) 관절염, 류마티스관절염2. 관절증3. 강직척추염4. 외상(상처) 및 수술 후 통증성 부종(부기) 또는 염증5. 염증, 통증 및 발열을 수반하는 감염증의 치료보조",NULL,15057,5
스프렌겔,테라젠이텍스,"다음 질환 및 증상의 진통·소염(항염) : 1. 건(힘줄), 인대, 근육 및 관절의 외상성 염증(삠, 타박상 등)2. 연조직 류마티스의 국소형(건초염(힘줄윤활막염), 어깨손증후군, 점액낭염, 관절주위염 등)3. 류마티스 질환의 국소형(말초관절 및 척추의 골(뼈)관절증 등)",NULL,15058,1
케토톱겔,한솔신약,"다음 질환 및 증상의 진통, 소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건, 건초염(힘줄윤활막염), 건주위염, 상완골(위팔뼈)상과염(테니스 엘보우 등), 근육통, 외상(상처)후의 종창(부기), 동통(통증)",NULL,15059,2
씨브이에스안티이치위드오트크림,한독,"습진.피부염군, 피부가려움, 벌레물린데",NULL,15060,5
투콜캡슐,퍼슨,"감기 제증상 (콧물, 코막힘, 재채기, 인후통, 기침, 가래, 오한, 발열, 두통, 관절통, 근육통)의 완화",NULL,15061,2
코리투살에프시럽,아이월드제약,"1.주효능 효과 류마티양 관절염, 연소성(어리거나 젊은나이에 나타나는) 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통(통증), 요(허리)통,  월경곤란증, 수술후 동통(통증)2.다음 질환에도 사용할 수 있다. 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성관절염, 연조직손상(염좌(삠), 좌상(타박상)), 비관절 류마티스질환(건염(힘줄염), 건초염(힘줄윤활막염), 활액낭염)",NULL,15062,53
제이에스파모티딘정10mg,부광약품,"위산과다, 속쓰림, 신트림",NULL,15063,6
비엔코연질캡슐,제이에스제약,"감기의 제증상(여러 증상)(콧물, 코막힘, 재채기, 인후(목구멍)통, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통)의 완화",NULL,15064,1
그린콜샷리퀴드연질캡슐,한국프라임제약,"감기의 제증상(여러증상)(콧물, 코막힘, 재채기, 인후(목구멍)통, 기침, 가래, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통)의 완화",NULL,15065,1
클리스톤지크림,알피바이오,"- 2차 감염된 알레르기성 또는 염증성 피부질환 : 습진, 접촉피부염, 지루피부염, 아토피피부염, 광피부염, 만성단순태선, 간찰진(피부스침증), 박탈피부염, 가려움, 건선(마른비늘증)- 1도 화상",NULL,15066,7
오디스겔,부광약품,"다음 질환 및 증상의 진통·소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건·건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창·동통",NULL,15067,25
파나신캡슐,동광제약,"발적(충혈되어 붉어짐), 부기, 단단해지고 통증을 수반하는 화농(곪음)성질환",NULL,15068,1
파워쎈에프연질캡슐,정우신약,"다음경우의 비타민 A, E, B1, B2, B6, C의 보급- 육체피로- 임신,수유기 - 병중,병후(병을 앓는 동안이나 회복 후)의 체력저하시- 노년기- 이 약에 함유된 비타민 등의 효능,효과는 다음과 같다.  . 눈의 건조감의 완화  . 야맹증(밤에 잘 못보는 증상)",NULL,15069,1
페인엔젤이부연질캡슐,한국프라임제약,"1. 주효능 효과 - 감기로 인한 발열 및 동통(통증), 요통, 생리통, 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 수술후 동통(통증)2. 다음 질환에도 사용할 수 있다.  - 두통, 편두통, 치통, 근육통, 신경통, 강직성 척추염, 급성통풍, 건선(마른비늘증)성 관절염, 연조직손상(염좌(삠), 좌상(타박상)), 비관절 류마티스질환(건염(힘줄염), 건초염(힘줄윤활막염), 활액(윤활)낭염)",NULL,15070,3
퀵코연질캡슐,제이더블유중외제약,"감기의 제증상(여러 증상(콧물, 코막힘, 재채기, 인후(목구멍)통, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통))의 완화",NULL,15071,0
아스트렌에프정,테라젠이텍스,"소화불량, 식욕감퇴(식욕부진), 과식, 식체(위체), 소화촉진, 소화불량으로 인한 위부팽만감, 방사선 검사전의 가스제거",NULL,15072,2
오스틴아스피린캡슐,경동제약,"[허가사항변경(통일조정), 의약품심사조정과-3468, 2017.06.01.]1) 다음 질환에서 혈전 생성 억제 · 심근경색 · 뇌경색 · 불안정형 협심증2) 관상동맥 우회술(CABG) 또는 경피경관 관상동맥 성형술(PTCA) 후 혈전 생성 억제3) 고위험군환자(허혈성 심장질환의 가족력, 고혈압, 고콜레스테롤혈증, 비만, 당뇨 등 복합적 위험인자를 가진 환자)에서 심혈관계 위험성 감소",NULL,15073,2
한풍제통고카타플라스마,오스틴제약,"다음 질환 및 증상의 진통·소염(항염) : 염좌(삠), 타박, 근육통, 골절통, 요(허리)통, 견통(어깨결림), 동창(언 상처)",NULL,15074,7
비타뉴콜정,한풍제약,"감기의 제증상{여러 증상}(콧물, 코막힘, 재채기, 인후(목구멍)통, 기침, 가래, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통)의 완화",NULL,15075,18
삼진아스피린장용정,한솔신약,"[허가사항변경(통일조정), 의약품심사조정과-3468, 2017.06.01.]1) 다음 질환에서 혈전 생성 억제 · 심근경색 · 뇌경색 · 불안정형 협심증2) 관상동맥 우회술(CABG) 또는 경피경관 관상동맥 성형술(PTCA) 후 혈전 생성 억제3) 고위험군환자(허혈성 심장질환의 가족력, 고혈압, 고콜레스테롤혈증, 비만, 당뇨 등 복합적 위험인자를 가진 환자)에서 심혈관계 위험성 감소",NULL,15076,1
겔스콘더블액션현탁액,삼진제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](현탁제)다음의 위식도 역류의 증상 개선 :○ 산 역류○ 속쓰림○ 위 내용물의 역류로 인한 소화불량 (예를 들어 식사 후, 임신 중, 역류성 식도염과 동반하는 경우의)",NULL,15077,1
미니텐텐에프츄정,신일제약,"다음 경우의 비타민 A, B1, B2, B6, C, D, E 의 보급- 발육기- 병중ㆍ병후의 체력저하시- 육체피로- 노년기- 이 약에 함유된 비타민 등의 효능·효과는 다음과 같다.ㆍ눈의 건조함의 완화ㆍ야맹증ㆍ뼈, 이의 발육불량ㆍ구루병의 예방",NULL,15078,2
웰인캡슐,한미약품,"감기로 인한 목구멍 통증, 목마름, 기침, 두통",NULL,15079,1
하이졸크림,아이큐어,"염증, 가려움 및 습진 등의 임상증상을 수반하는 피부 진균증 :1) 백선2) 피부 칸디다증3) 어루러기",NULL,15080,15
마토탑연질캡슐,바이넥스,"1. 다음경우의 비타민  E, B1, B6의 보급  - 육체피로  - 임신.수유기  - 병중.병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 노년기  - 이 약에 함유된 비타민 등의 효능.효과는 다음과 같다.. 말초혈행장애 및 갱년기시 다음 증상의 완화 : 어깨·목결림, 수족저림·수족냉증(손발이 차가움). 다음 증상의 완화 : 신경통, 근육통, 관절통(요(허리)통, 어깨결림 등), 구각염(입꼬리염), 구순염 (입술염), 구내염(입안염), 설염(혀염), 습진, 피부염. 각기   . 눈의피로 2. 마그네슘결핍으로 인한 근육경련",NULL,15081,4
